--------X,0,0.0,1,0.0,2,0.0,3,0.0,4,0.0,5,0.0,6,0.0,7,0.0,
O-------X,1,0,2,0,3,0,4,0,5,0,6,0,7,0,
--X---O--,1,0,2,0,3,0,4,0,5,0,6,0,7,0,
--O---X--,1,0,2,0,3,0,4,0,5,0,6,0,7,0,
X-------O,1,0,2,0,3,0,4,0,5,0,6,0,7,0,
O------XX,1,-99.62428978738637,2,-99.36373145588641,3,-99.5361602313412,4,-99.36373145588641,5,-98.17519963685994,6,0.09999999999999992,
OO-----XX,2,0,3,0,4,0,5,0,6,0,
XX-----OO,2,0,3,0,4,0,5,0,6,0,
O--O-X--X,2,0,3,0,4,0,5,0,6,0,
X--X-O--O,2,0,3,0,4,0,5,0,6,0,
--XO-XO--,2,0,3,0,4,0,5,0,6,0,
-OO---XX-,2,0,3,0,4,0,5,0,6,0,
--OX-OX--,2,0,3,0,4,0,5,0,6,0,
-XX---OO-,2,0,3,0,4,0,5,0,6,0,
OO---X-XX,2,1,3,-81.4697981114816,4,-91.13706188034752,6,-79.4108867905351,
OOO--X-XX,3,0,4,0,6,0,
O--O-XOXX,3,0,4,0,6,0,
OXXO-XO--,3,0,4,0,6,0,
XX-X--OOO,3,0,4,0,6,0,
-XX--XOOO,3,0,4,0,6,0,
XXOX-O--O,3,0,4,0,6,0,
--OX-OXXO,3,0,4,0,6,0,
OOOX--XX-,3,0,4,0,6,0,
O-----X-X,1,-99.2930349509849,2,-99.80033218889842,3,-99.21448327887211,4,-99.5361602313412,5,-99.03022627021248,7,0.0,
OO----X-X,2,0,3,0,4,0,5,0,7,0,
X----OX-O,2,0,3,0,4,0,5,0,7,0,
X-X----OO,2,0,3,0,4,0,5,0,7,0,
-OO---X-X,2,0,3,0,4,0,5,0,7,0,
O-XO----X,2,0,3,0,4,0,5,0,7,0,
X-O--OX--,2,0,3,0,4,0,5,0,7,0,
--XO--O-X,2,0,3,0,4,0,5,0,7,0,
X-X---OO-,2,0,3,0,4,0,5,0,7,0,
OO---XX-X,2,1,3,-68.618940391,4,-65.13215599,7,-84.9905364703001,
OOO--XX-X,3,0,4,0,7,0,
X-XX--OOO,3,0,4,0,7,0,
XXO--OX-O,3,0,4,0,7,0,
OOOX--X-X,3,0,4,0,7,0,
X-X--XOOO,3,0,4,0,7,0,
OXXO--O-X,3,0,4,0,7,0,
X-O--OXXO,3,0,4,0,7,0,
O-XO--OXX,3,0,4,0,7,0,
--X------,0,0.0,1,0.0,3,0.0,4,0.0,5,0.0,6,0.0,7,0.0,8,0.0,
O-X------,1,0,3,0,4,0,5,0,6,0,7,0,8,0,
--O-----X,1,0,3,0,4,0,5,0,6,0,7,0,8,0,
X-O------,1,0,3,0,4,0,5,0,6,0,7,0,8,0,
O-----X--,1,0,3,0,4,0,5,0,6,0,7,0,8,0,
------O-X,1,0,3,0,4,0,5,0,6,0,7,0,8,0,
X-----O--,1,0,3,0,4,0,5,0,6,0,7,0,8,0,
------X-O,1,0,3,0,4,0,5,0,6,0,7,0,8,0,
--X-----O,1,0,3,0,4,0,5,0,6,0,7,0,8,0,
O-X----X-,1,0.0,3,0.09985444216570696,4,0.09892247363356946,5,0.0,6,0.09948462247926804,8,0.09999999999999992,
O-X----XO,1,0,3,0,4,0,5,0,6,0,
X-O---OX-,1,0,3,0,4,0,5,0,6,0,
O-XX----O,1,0,3,0,4,0,5,0,6,0,
-XO---O-X,1,0,3,0,4,0,5,0,6,0,
OX----X-O,1,0,3,0,4,0,5,0,6,0,
X-O--XO--,1,0,3,0,4,0,5,0,6,0,
--OX--O-X,1,0,3,0,4,0,5,0,6,0,
O----XX-O,1,0,3,0,4,0,5,0,6,0,
O-X-X--XO,1,-99.99995637767472,3,-99.99995637767472,5,-99.99995153074968,6,-99.99995153074968,
OOX-X--XO,3,0,5,0,6,0,
O-XXXO--O,3,0,5,0,6,0,
--OXXOO-X,3,0,5,0,6,0,
O--OXXX-O,3,0,5,0,6,0,
XOO-X-OX-,3,0,5,0,6,0,
X-OOXXO--,3,0,5,0,6,0,
-XO-X-OOX,3,0,5,0,6,0,
OX--X-XOO,3,0,5,0,6,0,
OOX-XX-XO,3,-99.99999652040229,6,-99.99999652040229,
OOXOXX-XO,6,0,
OXXXXO-OO,6,0,
OO-OXXXXO,6,0,
-XOOXXOOX,6,0,
XOOXXOOX-,6,0,
-OOXXOOXX,6,0,
XXOOXXOO-,6,0,
OX-XXOXOO,6,0,
----X----,0,0.0,1,0.0,2,0.0,3,0.0,5,0.0,6,0.0,7,0.0,8,0.0,
O---X----,1,0,2,0,3,0,5,0,6,0,7,0,8,0,
--O-X----,1,0,2,0,3,0,5,0,6,0,7,0,8,0,
----X---O,1,0,2,0,3,0,5,0,6,0,7,0,8,0,
----X-O--,1,0,2,0,3,0,5,0,6,0,7,0,8,0,
O---X-X--,1,-99.12720364319124,2,0.09999999999999992,3,-99.21448327887211,5,-97.21871610556309,7,-99.36373145588641,8,-99.36373145588641,
OO--X-X--,2,0,3,0,5,0,7,0,8,0,
---OX-O-X,2,0,3,0,5,0,7,0,8,0,
X-O-XO---,2,0,3,0,5,0,7,0,8,0,
-OO-X---X,2,0,3,0,5,0,7,0,8,0,
O-XOX----,2,0,3,0,5,0,7,0,8,0,
X---X-OO-,2,0,3,0,5,0,7,0,8,0,
--X-X--OO,2,0,3,0,5,0,7,0,8,0,
----XOX-O,2,0,3,0,5,0,7,0,8,0,
OO--XXX--,2,1,3,-81.4697981114816,7,-61.2579511,8,-86.49148282327009,
OOO-XXX--,3,0,7,0,8,0,
OX-OX-O-X,3,0,7,0,8,0,
O-XOX-OX-,3,0,7,0,8,0,
--XXX-OOO,3,0,7,0,8,0,
X-O-XO-XO,3,0,7,0,8,0,
OOOXX---X,3,0,7,0,8,0,
X---XXOOO,3,0,7,0,8,0,
-XO-XOX-O,3,0,7,0,8,0,
-------X-,0,0.0,1,0.0,2,0.0,3,0.0,4,0.0,5,0.0,6,0.0,8,0.0,
O------X-,1,0,2,0,3,0,4,0,5,0,6,0,8,0,
-X----O--,1,0,2,0,3,0,4,0,5,0,6,0,8,0,
-----XO--,1,0,2,0,3,0,4,0,5,0,6,0,8,0,
--O----X-,1,0,2,0,3,0,4,0,5,0,6,0,8,0,
O----X---,1,0,2,0,3,0,4,0,5,0,6,0,8,0,
-X------O,1,0,2,0,3,0,4,0,5,0,6,0,8,0,
---X----O,1,0,2,0,3,0,4,0,5,0,6,0,8,0,
--OX-----,1,0,2,0,3,0,4,0,5,0,6,0,8,0,
O-O----XX,1,0,3,0,4,0,5,0,6,0,
O-X--XO--,1,0,3,0,4,0,5,0,6,0,
O----XO-X,1,0,3,0,4,0,5,0,6,0,
XX----O-O,1,0,3,0,4,0,5,0,6,0,
X-OX----O,1,0,3,0,4,0,5,0,6,0,
O-O---XX-,1,0,3,0,4,0,5,0,6,0,
